Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,Datetime,Date
1564185600,9846.94,9846.94,9838.19,9838.19,0.12880008,1268.1550266,9845.9180039,2019-07-27T00:00:00Z,2019-07-27
1564272000,9467.84,9469.78,9451.34,9457.42,3.45794269,32705.352064,9458.0376241,2019-07-28T00:00:00Z,2019-07-28
1564358400,9538.73,9551.98,9538.73,9541.89,0.79481695,7584.7051497,9542.7068455,2019-07-29T00:00:00Z,2019-07-29
1564444800,9508.21,9509.65,9508.21,9509.65,0.00927415,88.191864357,9509.428288,2019-07-30T00:00:00Z,2019-07-30
1564531200,9592.26,9592.26,9581.09,9581.09,0.40460126,3880.9079155,9591.9323521,2019-07-31T00:00:00Z,2019-07-31
1564617600,10096.01,10108.29,10096.01,10104.74,6.8072387,68752.595718,10099.924323,2019-08-01T00:00:00Z,2019-08-01
1564704000,10416.79,10422.52,10409.88,10422.52,0.82546742,8600.0555191,10418.406966,2019-08-02T00:00:00Z,2019-08-02
1564790400,10529.51,10535.32,10528.77,10531.27,0.43133492,4541.7440635,10529.507009,2019-08-03T00:00:00Z,2019-08-03
1564876800,10812.58,10825.5,10810.04,10818.84,6.01777577,65123.023509,10821.77635,2019-08-04T00:00:00Z,2019-08-04
1564963200,10986.55,11002.99,10986.55,11002.99,0.37591496,4133.020288,10994.561876,2019-08-05T00:00:00Z,2019-08-05
1565049600,11800,11800,11772.21,11772.21,12.06148664,142202.26499,11789.779256,2019-08-06T00:00:00Z,2019-08-06
1565136000,11471.58,11471.58,11437.77,11437.77,16.96841442,194172.09863,11443.149243,2019-08-07T00:00:00Z,2019-08-07
1565222400,11973.46,12031.31,11973.46,12021.41,9.18190334,110177.94985,11999.467405,2019-08-08T00:00:00Z,2019-08-08
1565308800,11985.6,12040,11985.6,12021.4,34.71039802,417229.01978,12020.289123,2019-08-09T00:00:00Z,2019-08-09
1565395200,11859.32,11897.67,11859.32,11897.67,2.73447126,32491.623659,11882.23264,2019-08-10T00:00:00Z,2019-08-10
1565481600,11273.03,11285.5,11273.03,11277.1,27.58342084,310992.70751,11274.624323,2019-08-11T00:00:00Z,2019-08-11
1565568000,11527.44,11551.57,11520,11520,23.80593911,274731.25692,11540.450291,2019-08-12T00:00:00Z,2019-08-12
1565654400,11380.61,11392.88,11380.61,11380.67,1.44432813,16449.88135,11389.296524,2019-08-13T00:00:00Z,2019-08-13
1565740800,10862.25,10862.25,10862.25,10862.25,0.020363,221.18799675,10862.25,2019-08-14T00:00:00Z,2019-08-14
1565827200,10022.5,10102.58,10022.5,10102.56,73.41989557,738471.21743,10058.189428,2019-08-15T00:00:00Z,2019-08-15
1565913600,10294.9,10294.9,10292.42,10292.42,0.0072176,74.297846222,10293.982241,2019-08-16T00:00:00Z,2019-08-16
1566000000,10351.18,10366.49,10350,10366.49,2.72822899,28251.396326,10355.214474,2019-08-17T00:00:00Z,2019-08-17
1566086400,10221.94,10221.94,10221.93,10221.94,1.52754369,15614.459059,10221.939419,2019-08-18T00:00:00Z,2019-08-18
1566172800,10318.99,10319.05,10305.2,10306.62,15.2239243,156998.27988,10312.602505,2019-08-19T00:00:00Z,2019-08-19
1566259200,10927.3,10944.07,10927.3,10941.53,21.96196944,240281.6683,10940.806969,2019-08-20T00:00:00Z,2019-08-20
1566345600,10778.75,10780.44,10763.88,10768.43,4.63296452,49929.72533,10777.057565,2019-08-21T00:00:00Z,2019-08-21
1566432000,10123.56,10143.18,10122.61,10134.63,23.59986375,239197.60478,10135.550243,2019-08-22T00:00:00Z,2019-08-22
1566518400,10112.45,10112.45,10100,10105.98,54.57899887,551661.40345,10107.576446,2019-08-23T00:00:00Z,2019-08-23
1566604800,10401.87,10410,10401.87,10401.87,0.02897965,301.5190489,10404.509678,2019-08-24T00:00:00Z,2019-08-24
1566691200,10149.38,10159.08,10149.38,10151.11,1.15554927,11736.901538,10156.989271,2019-08-25T00:00:00Z,2019-08-25
1566777600,10136.75,10157.13,10136.75,10141.59,3.9899697,40475.790206,10144.385359,2019-08-26T00:00:00Z,2019-08-26
1566864000,10355.11,10374.12,10355.11,10368.72,0.30752444,3188.9412305,10369.716405,2019-08-27T00:00:00Z,2019-08-27
1566950400,10171.39,10171.39,10166.07,10167.79,0.48505245,4931.2163028,10166.35686,2019-08-28T00:00:00Z,2019-08-28
1567036800,9720.2,9720.2,9710.05,9710.05,8.17967728,79430.297338,9710.6884072,2019-08-29T00:00:00Z,2019-08-29
1567123200,9490.56,9523.02,9481.76,9523.02,44.9239864,427178.0545,9508.9080183,2019-08-30T00:00:00Z,2019-08-30
1567209600,9569.3,9579.74,9569.3,9579.74,0.01957134,187.43444513,9576.9857928,2019-08-31T00:00:00Z,2019-08-31
1567296000,9593.5,9593.5,9593.5,9593.5,0.07984326,765.97631481,9593.5,2019-09-01T00:00:00Z,2019-09-01
1567382400,9767.56,9795.03,9766.37,9773.23,17.79813152,174126.51378,9783.4153874,2019-09-02T00:00:00Z,2019-09-02
1567468800,10384.07,10408.35,10384.07,10408.35,27.33807679,284016.16105,10389.032236,2019-09-03T00:00:00Z,2019-09-03
1567555200,10617.72,10617.72,10617.72,10617.72,0.04782336,507.77504594,10617.72,2019-09-04T00:00:00Z,2019-09-04
1567641600,10586.26,10590.43,10576.73,10588.96,7.22561231,76515.460653,10589.477732,2019-09-05T00:00:00Z,2019-09-05
1567728000,10573.04,10581.46,10573.04,10573.04,0.20433488,2162.0897892,10581.109741,2019-09-06T00:00:00Z,2019-09-06
1567814400,10309.04,10319.13,10297.58,10317.34,4.18310027,43126.87832,10309.788324,2019-09-07T00:00:00Z,2019-09-07
1567900800,10497.57,10505.07,10485.61,10486.56,5.51784,57946.564124,10501.675316,2019-09-08T00:00:00Z,2019-09-08
1567987200,10387.33,10402.5,10387.33,10388.68,0.03960035,411.68628997,10396.026549,2019-09-09T00:00:00Z,2019-09-09
1568073600,10317.62,10318,10300.6,10300.6,0.19562856,2017.4277668,10312.54213,2019-09-10T00:00:00Z,2019-09-10
1568160000,10093.39,10093.39,10081.01,10087.07,1.424748,14372.509829,10087.75575,2019-09-11T00:00:00Z,2019-09-11
1568246400,10163.81,10177.61,10154.48,10166.4,8.99371261,91448.600053,10168.058956,2019-09-12T00:00:00Z,2019-09-12
1568332800,10423.99,10445.19,10422.93,10428.96,25.21273566,263062.71055,10433.723421,2019-09-13T00:00:00Z,2019-09-13
1568419200,10365.81,10383.48,10365.81,10376.98,1.48699437,15435.626701,10380.420405,2019-09-14T00:00:00Z,2019-09-14
1568505600,10362.52,10362.53,10355.34,10355.34,2.75332673,28525.729389,10360.45925,2019-09-15T00:00:00Z,2019-09-15
1568678400,10257.2,10270.31,10257.2,10259.03,0.1101317,1130.2735774,10262.926818,2019-09-17T00:00:00Z,2019-09-17
1568764800,10182.96,10182.96,10178.21,10178.21,1.17917104,12007.185263,10182.734188,2019-09-18T00:00:00Z,2019-09-18
1568851200,10161.59,10161.59,10152.21,10152.21,0.00949364,96.447364968,10159.155494,2019-09-19T00:00:00Z,2019-09-19
1568937600,10284.72,10308.03,10280.8,10308.03,0.35791657,3686.3671293,10299.515134,2019-09-20T00:00:00Z,2019-09-20
1569024000,10169.02,10174.2,10156.26,10174.16,4.91957696,50022.15061,10167.978063,2019-09-21T00:00:00Z,2019-09-21
1569110400,9973,9989.39,9973,9974.87,0.01170262,116.82451292,9982.7656475,2019-09-22T00:00:00Z,2019-09-22
1569196800,10022.38,10040.33,10022.38,10029.88,9.60864879,96301.629341,10022.390395,2019-09-23T00:00:00Z,2019-09-23
1569283200,9685.69,9699.27,9682.12,9682.45,0.78051816,7566.0456316,9693.6189565,2019-09-24T00:00:00Z,2019-09-24
1569369600,8536.71,8560.73,8518.22,8560.73,33.88798812,289285.45993,8536.5191615,2019-09-25T00:00:00Z,2019-09-25
1569456000,8443.44,8447.99,8431.1,8439.63,4.24359601,35831.88146,8443.7541593,2019-09-26T00:00:00Z,2019-09-26
1569542400,8055.25,8070.1,8055.25,8056.98,31.97817404,257602.94109,8055.5863124,2019-09-27T00:00:00Z,2019-09-27
1569628800,8199.96,8200,8186.9,8186.9,1.35079694,11073.486216,8197.7430423,2019-09-28T00:00:00Z,2019-09-28
1569715200,8218.07,8233.32,8210.1,8220,13.53461482,111279.27127,8221.8277175,2019-09-29T00:00:00Z,2019-09-29
1569801600,8060.13,8070.93,8049.76,8059.16,0.08651697,697.78292182,8065.2723023,2019-09-30T00:00:00Z,2019-09-30
1569888000,8304.47,8340,8300.66,8313,25.79216576,214402.53767,8312.7000527,2019-10-01T00:00:00Z,2019-10-01
1569974400,8326.41,8329.62,8313.67,8317.4,7.46669562,62130.86872,8321.0662228,2019-10-02T00:00:00Z,2019-10-02
1570060800,8377.68,8398.24,8377.68,8398.24,11.25700246,94520.699237,8396.6135366,2019-10-03T00:00:00Z,2019-10-03
1570147200,8243.39,8244.93,8243.39,8244.93,0.13980973,1152.5135372,8243.442979,2019-10-04T00:00:00Z,2019-10-04
1570233600,8157.89,8159.26,8145.77,8155.33,3.78040658,30805.672848,8148.7724127,2019-10-05T00:00:00Z,2019-10-05
1570320000,8150.73,8150.73,8150.73,8150.73,1.98888992,16210.904738,8150.73,2019-10-06T00:00:00Z,2019-10-06
1570406400,7863.75,7866.34,7858.24,7859.07,0.28681139,2254.8278502,7861.7095724,2019-10-07T00:00:00Z,2019-10-07
1570492800,8211.04,8225.12,8211.04,8225.12,0.61009861,5011.3642641,8214.0234086,2019-10-08T00:00:00Z,2019-10-08
1570579200,8185.85,8193.05,8185.16,8193.05,0.39453451,3229.47573,8185.5342134,2019-10-09T00:00:00Z,2019-10-09
1570665600,8586.57,8600.37,8586.57,8600.37,0.8526655,7327.8446325,8594.0437751,2019-10-10T00:00:00Z,2019-10-10
1570752000,8589.08,8589.61,8586.43,8589.61,2.00849519,17250.230447,8588.6341837,2019-10-11T00:00:00Z,2019-10-11
1570838400,8265.16,8269.78,8254.68,8261.15,5.37557482,44394.186895,8258.5004175,2019-10-12T00:00:00Z,2019-10-12
1570924800,8303.43,8309,8301.58,8301.58,0.49384727,4103.2051862,8308.6521592,2019-10-13T00:00:00Z,2019-10-13
1571011200,8278.39,8278.39,8278.39,8278.39,0.029422,243.56679058,8278.39,2019-10-14T00:00:00Z,2019-10-14
1571097600,8353.33,8364.39,8353.33,8364.39,0.8515142,7113.6365013,8354.1020236,2019-10-15T00:00:00Z,2019-10-15
1571184000,8162.45,8162.45,8153.36,8154.17,1.9444567,15855.269569,8154.0872416,2019-10-16T00:00:00Z,2019-10-16
1571270400,7995.73,7995.73,7995.73,7995.73,0.09094124,727.14160091,7995.73,2019-10-17T00:00:00Z,2019-10-17
1571356800,8069.26,8079.58,8069.26,8079.58,0.27059867,2185.6312927,8077.0215636,2019-10-18T00:00:00Z,2019-10-18
1571443200,7950.48,7958.47,7950.48,7958.47,1.31070714,10428.479107,7956.3762103,2019-10-19T00:00:00Z,2019-10-19
1571529600,7965.39,7965.39,7961.29,7961.29,0.07933606,631.87987184,7964.5985928,2019-10-20T00:00:00Z,2019-10-20
1571616000,8236.49,8240.21,8235,8236.31,14.51650351,119547.43586,8235.2775772,2019-10-21T00:00:00Z,2019-10-21
1571702400,8206.53,8214.05,8206.53,8212.4,0.43097241,3538.6929196,8210.9500225,2019-10-22T00:00:00Z,2019-10-22
1571788800,8021.57,8021.57,8005.55,8007.76,3.01608349,24175.75251,8015.6111693,2019-10-23T00:00:00Z,2019-10-23
1571875200,7470.77,7478.08,7462.75,7469.32,1.58584082,11845.251891,7469.3826403,2019-10-24T00:00:00Z,2019-10-24
1571961600,7427,7439.85,7427,7439.85,20.09775268,149409.4109,7434.1352128,2019-10-25T00:00:00Z,2019-10-25
1572048000,8677.09,8744.45,8677.09,8703.39,134.93180737,1176794.9385,8721.404993,2019-10-26T00:00:00Z,2019-10-26
1572134400,9262.72,9290.07,9262.63,9281,1.29957107,12066.203478,9284.758453,2019-10-27T00:00:00Z,2019-10-27
1572220800,9547.32,9580.15,9547.32,9569.2,0.50075431,4790.0827443,9565.7344303,2019-10-28T00:00:00Z,2019-10-28
1572307200,9216.39,9217.45,9204.13,9217.45,0.18147818,1672.3478472,9215.1455737,2019-10-29T00:00:00Z,2019-10-29
1572393600,9426.94,9435.98,9426.94,9430.41,2.29933199,21676.82684,9427.4454208,2019-10-30T00:00:00Z,2019-10-30
1572480000,9169.55,9178.27,9163.15,9174.28,1.69469262,15533.657259,9166.0617833,2019-10-31T00:00:00Z,2019-10-31
1572566400,9158.08,9158.08,9158.08,9158.08,0.24751189,2266.7336896,9158.08,2019-11-01T00:00:00Z,2019-11-01
1572652800,9250.7,9270.47,9250.7,9270.47,4.5430352,42104.560341,9267.9361896,2019-11-02T00:00:00Z,2019-11-02
1572739200,9304.75,9306.94,9304.75,9306.94,5.09640878,47422.101409,9305.0034751,2019-11-03T00:00:00Z,2019-11-03
1572825600,9207,9216.53,9207,9209.94,1.20729464,11116.143006,9207.481453,2019-11-04T00:00:00Z,2019-11-04
1572912000,9410.76,9416.76,9410.76,9416.76,0.83368446,7847.8304822,9413.430211,2019-11-05T00:00:00Z,2019-11-05
1572998400,9319.1,9322.21,9310.77,9322.21,0.2063541,1923.1530971,9319.6747585,2019-11-06T00:00:00Z,2019-11-06
1573084800,9346.02,9347.7,9346.02,9347.7,0.03946854,368.91082982,9346.9591179,2019-11-07T00:00:00Z,2019-11-07
1573171200,9209.3,9209.3,9197.97,9201.23,0.93884856,8642.6393635,9205.573435,2019-11-08T00:00:00Z,2019-11-08
1573257600,8760.38,8767.37,8753.04,8753.04,3.70598858,32446.750922,8755.2215074,2019-11-09T00:00:00Z,2019-11-09
1573344000,8806.85,8806.85,8797.17,8797.17,1.38011465,12144.388841,8799.5507045,2019-11-10T00:00:00Z,2019-11-10
1573430400,9029.88,9048.07,9029.88,9035.58,6.22357711,56268.911942,9041.2492602,2019-11-11T00:00:00Z,2019-11-11
1573516800,8720.36,8720.36,8720.36,8720.36,0.01624907,141.69774007,8720.36,2019-11-12T00:00:00Z,2019-11-12
1573603200,8817,8839.46,8817,8828.16,38.24924595,337678.27729,8828.364296,2019-11-13T00:00:00Z,2019-11-13
1573689600,8765.53,8774.7,8763.2,8774.7,0.0288585,253.02949404,8767.9364499,2019-11-14T00:00:00Z,2019-11-14
1573776000,8632.07,8632.07,8632.07,8632.07,0.01934687,167.00353612,8632.07,2019-11-15T00:00:00Z,2019-11-15
1573862400,8459.38,8470.13,8459.38,8470.13,0.08634034,730.86198845,8464.8958812,2019-11-16T00:00:00Z,2019-11-16
1573948800,8485.61,8486.78,8485.61,8486.78,1.0632992000000001,9022.777072,8485.6426789,2019-11-17T00:00:00Z,2019-11-17
1574035200,8499.53,8508.4,8499.53,8506.57,0.14192375,1207.2664219,8506.4439311,2019-11-18T00:00:00Z,2019-11-18
1574121600,8176.9,8176.9,8158.79,8164.48,5.94185951,48520.702007,8165.9120223,2019-11-19T00:00:00Z,2019-11-19
1574208000,8124.08,8127.57,8121.63,8121.63,0.10683651,868.06133498,8125.1375113,2019-11-20T00:00:00Z,2019-11-20
1574294400,8085.54,8087.23,8083.98,8083.98,1.10269174,8915.9766254,8085.6474226,2019-11-21T00:00:00Z,2019-11-21
1574380800,7612.23,7623.73,7611.55,7623.73,28.17970432,214498.44436,7611.8060688,2019-11-22T00:00:00Z,2019-11-22
1574467200,7276.21,7288.73,7276.21,7285.84,30.09749574,218997.63469,7276.274298,2019-11-23T00:00:00Z,2019-11-23
1574553600,7330.98,7336.7,7330.48,7336.7,4.92781768,36141.181884,7334.115065,2019-11-24T00:00:00Z,2019-11-24
1574640000,6900.9,6906.54,6886.85,6900.78,24.81862178,171173.13563,6896.9637858,2019-11-25T00:00:00Z,2019-11-25
1574726400,7127.12,7128.28,7122.15,7122.15,0.57947642,4129.9548766,7127.0456123,2019-11-26T00:00:00Z,2019-11-26
1574812800,7168.74,7168.74,7150.89,7150.89,3.62005323,25902.600993,7155.3094242,2019-11-27T00:00:00Z,2019-11-27
1574899200,7517.82,7544.51,7517.82,7544.51,0.77814154,5859.746251,7530.4375229,2019-11-28T00:00:00Z,2019-11-28
1574985600,7429.32,7429.32,7411.17,7412.41,6.04911487,44857.955543,7415.6230302,2019-11-29T00:00:00Z,2019-11-29
1575072000,7753.69,7761,7743.68,7743.68,12.90470361,100023.10644,7750.9030396,2019-11-30T00:00:00Z,2019-11-30
1575158400,7560.2,7560.2,7556.1,7556.1,0.26316767,1988.5374139,7556.1614918,2019-12-01T00:00:00Z,2019-12-01
1575244800,7411.75,7411.75,7411.75,7411.75,0.03650154,270.54028909,7411.75,2019-12-02T00:00:00Z,2019-12-02
1575331200,7317.94,7317.94,7316.7,7316.7,0.11073339,810.32774972,7317.8266259,2019-12-03T00:00:00Z,2019-12-03
1575417600,7299.2,7299.2,7299.19,7299.19,0.01329328,97.030224952,7299.1936491,2019-12-04T00:00:00Z,2019-12-04
1575504000,7199.58,7201.38,7179.42,7179.42,5.44522783,39125.908003,7185.3573854,2019-12-05T00:00:00Z,2019-12-05
1575590400,7397.35,7398.82,7385.14,7385.14,5.02335886,37155.100647,7396.4655288,2019-12-06T00:00:00Z,2019-12-06
1575676800,7535.46,7559.68,7533.63,7558.56,1.44203296,10885.771338,7548.9060513,2019-12-07T00:00:00Z,2019-12-07
1575763200,7505.86,7506.43,7505.86,7506.43,0.08418115,631.87905854,7506.1823049,2019-12-08T00:00:00Z,2019-12-08
1575849600,7516.8,7516.81,7516.8,7516.81,0.10685326,803.1955856,7516.8093664,2019-12-09T00:00:00Z,2019-12-09
1575936000,7332.05,7338.16,7326.85,7338.16,2.14774334,15746.932555,7331.850255,2019-12-10T00:00:00Z,2019-12-10
1576022400,7224.5,7225.95,7222.94,7222.94,0.39126101,2827.0929769,7225.5934138,2019-12-11T00:00:00Z,2019-12-11
1576108800,7208.95,7293.98,7208.95,7288.45,140.00062705,1016189.837,7258.4663259,2019-12-12T00:00:00Z,2019-12-12
1576195200,7185.15,7197.04,7185.15,7197.04,5.28549401,38003.797711,7190.2073182,2019-12-13T00:00:00Z,2019-12-13
1576281600,7255.94,7257.46,7247.24,7247.26,1.32593237,9622.4943623,7257.1532154,2019-12-14T00:00:00Z,2019-12-14
1576368000,7066.35,7068.47,7055.5,7055.63,0.65232392,4606.1303974,7061.1091456,2019-12-15T00:00:00Z,2019-12-15
1576454400,7115.08,7115.08,7108,7115.08,0.50922337,3622.653665,7114.0758229,2019-12-16T00:00:00Z,2019-12-16
1576540800,6882.08,6883.96,6882.08,6883.96,0.28199825,1940.9334049,6882.7852829,2019-12-17T00:00:00Z,2019-12-17
1576627200,6619.53,6624.81,6613.97,6613.97,5.51263818,36507.016614,6622.4220458,2019-12-18T00:00:00Z,2019-12-18
1576713600,7286.91,7322.61,7286.91,7314.63,48.52735444,354688.32119,7309.0388974,2019-12-19T00:00:00Z,2019-12-19
1576800000,7157.53,7161.57,7152.85,7152.85,2.12120198,15182.989691,7157.72936,2019-12-20T00:00:00Z,2019-12-20
1576886400,7194.13,7194.13,7193.17,7194.13,0.13631799,980.67574636,7194.0302697,2019-12-21T00:00:00Z,2019-12-21
1576972800,7147.4,7147.4,7136.01,7136.01,5.2532718,37492.024567,7136.8903028,2019-12-22T00:00:00Z,2019-12-22
1577059200,7521.88,7543.27,7521.88,7543.27,44.83745097,337637.65923,7530.2599039,2019-12-23T00:00:00Z,2019-12-23
1577145600,7317.47,7322.7,7317.47,7322.7,0.03844481,281.42645427,7320.27169,2019-12-24T00:00:00Z,2019-12-24
1577232000,7247.45,7252.99,7245.82,7252.99,0.80235435,5815.4041849,7247.9250408,2019-12-25T00:00:00Z,2019-12-25
1577318400,7195.8,7195.8,7189.78,7189.8,2.09313564,15058.518926,7194.2394167,2019-12-26T00:00:00Z,2019-12-26
1577404800,7195.17,7195.17,7187,7187,5.40025534,38854.05127,7194.8544695,2019-12-27T00:00:00Z,2019-12-27
1577491200,7247.7,7249,7242.12,7242.12,21.98000032,159307.11184,7247.8211794,2019-12-28T00:00:00Z,2019-12-28
1577577600,7297.43,7304.34,7294.67,7303.95,5.2951095,38673.96966,7303.7148069,2019-12-29T00:00:00Z,2019-12-29
1577664000,7372.79,7373.31,7372.79,7373.31,0.03017067,222.45328334,7373.1635173,2019-12-30T00:00:00Z,2019-12-30
1577750400,7222.74,7222.74,7195.35,7195.35,19.27092479,138796.3597,7202.3715113,2019-12-31T00:00:00Z,2019-12-31
1577836800,7160.69,7160.69,7159.64,7159.64,5.50169101,39392.484606,7160.0685198,2020-01-01T00:00:00Z,2020-01-01
1577923200,7174.7,7176.23,7170,7176.23,1.10322414,7912.0448374,7171.7473816,2020-01-02T00:00:00Z,2020-01-02
1578009600,6945.7,6946.56,6942.89,6946.56,31.78543862,220770.51289,6945.6494065,2020-01-03T00:00:00Z,2020-01-03
1578096000,7332.58,7335.52,7332.58,7333.47,1.67619689,12292.433962,7333.5262913,2020-01-04T00:00:00Z,2020-01-04
1578182400,7356.05,7356.05,7356.05,7356.05,0.00464614,34.177238147,7356.05,2020-01-05T00:00:00Z,2020-01-05
1578268800,7352.12,7352.12,7347.52,7347.52,1.02390402,7527.7939431,7352.0503837,2020-01-06T00:00:00Z,2020-01-06
1578355200,7768.17,7780.17,7761.3,7780.17,5.08212397,39475.137442,7767.4487429,2020-01-07T00:00:00Z,2020-01-07
1578441600,8151.79,8172.27,8151.79,8172.27,0.56230283,4592.3834207,8167.0999605,2020-01-08T00:00:00Z,2020-01-08
1578528000,8048.94,8048.94,8023.91,8031.55,4.32100029,34713.03476,8033.5645521,2020-01-09T00:00:00Z,2020-01-09
1578614400,7812.7,7812.7,7807.99,7807.99,0.3226479,2519.8387082,7809.8717152,2020-01-10T00:00:00Z,2020-01-10
1578700800,8200,8205,8166.78,8190.23,10.89994875,89337.295237,8196.1206687,2020-01-11T00:00:00Z,2020-01-11
1578787200,8008.1,8008.1,8004.58,8006.27,1.511284,12099.334354,8005.99646,2020-01-12T00:00:00Z,2020-01-12
1578873600,8180.75,8195,8180.75,8195,42.65378151,349359.07613,8190.576867,2020-01-13T00:00:00Z,2020-01-13
1578960000,8105.01,8110.14,8105.01,8109.9,8.14644698,66051.922914,8108.0651572,2020-01-14T00:00:00Z,2020-01-14
1579046400,8813.2,8816.58,8718.74,8766.27,109.88890346,963201.06226,8765.2258958,2020-01-15T00:00:00Z,2020-01-15
1579132800,8810.62,8834.45,8810.62,8834.45,0.65050154,5740.6277444,8824.9256787,2020-01-16T00:00:00Z,2020-01-16
1579219200,8715.39,8733.79,8713.52,8733.79,2.16136748,18849.360734,8721.0346728,2020-01-17T00:00:00Z,2020-01-17
1579305600,8898.03,8904.29,8886.12,8886.12,4.70302363,41803.033502,8888.5442198,2020-01-18T00:00:00Z,2020-01-18
1579392000,8901.02,8908.69,8901,8901,0.60822137,5415.7079408,8904.1724082,2020-01-19T00:00:00Z,2020-01-19
1579478400,8698.97,8705.05,8698.6,8704.87,1.9087794,16607.465679,8700.5683731,2020-01-20T00:00:00Z,2020-01-20
1579564800,8629.66,8637.71,8623.73,8634.42,0.369343,3187.3559937,8629.7993836,2020-01-21T00:00:00Z,2020-01-21
1579651200,8728.47,8731.63,8723.91,8731.63,0.1379423,1203.8431467,8727.1500238,2020-01-22T00:00:00Z,2020-01-22
1579737600,8661.63,8665.95,8661.63,8665.95,0.40989513,3551.3299763,8663.9965112,2020-01-23T00:00:00Z,2020-01-23
1579824000,8382.08,8393.53,8380,8380,0.18625027,1561.5306597,8384.0450791,2020-01-24T00:00:00Z,2020-01-24
1579910400,8435.83,8435.83,8422,8422,0.4907396,4138.4081629,8433.0022743,2020-01-25T00:00:00Z,2020-01-25
1579996800,8320,8321.49,8308.88,8308.88,16.03738976,133362.32811,8315.71285,2020-01-26T00:00:00Z,2020-01-26
1580083200,8600,8632.1,8592.98,8622.94,22.45181315,193420.62165,8614.9221161,2020-01-27T00:00:00Z,2020-01-27
1580169600,8894.57,8909.16,8894.57,8909.16,0.20216092,1798.7355642,8897.5434234,2020-01-28T00:00:00Z,2020-01-28
1580256000,9386.57,9416,9386.57,9411.31,176.63617611,1660563.069,9401.0361049,2020-01-29T00:00:00Z,2020-01-29
1580342400,9280.83,9290,9266.87,9266.87,13.68354402,126812.95757,9267.552133,2020-01-30T00:00:00Z,2020-01-30
1580428800,9510.84,9510.84,9498.71,9507.65,0.17907227,1702.5955425,9507.8682057,2020-01-31T00:00:00Z,2020-01-31
1580515200,9339.26,9350,9337.28,9346.84,1.73345628,16198.845873,9344.8251679,2020-02-01T00:00:00Z,2020-02-01
1580601600,9379.6,9384.81,9377,9377,0.36194311,3394.6099795,9378.8495642,2020-02-02T00:00:00Z,2020-02-02
1580688000,9309.69,9309.69,9309.66,9309.66,0.07150741,665.71070215,9309.6743701,2020-02-03T00:00:00Z,2020-02-03
1580774400,9281,9287.69,9281,9287.69,0.03835676,356.20886334,9286.7297273,2020-02-04T00:00:00Z,2020-02-04
1580860800,9168.49,9168.49,9159.03,9159.03,0.67535619,6185.813189,9159.3344083,2020-02-05T00:00:00Z,2020-02-05
1580947200,9617.84,9627.17,9612.59,9627.17,10.4770729,100811.1448,9622.0715237,2020-02-06T00:00:00Z,2020-02-06
1581033600,9754.63,9772.49,9754.63,9760.48,0.42981486,4197.6987852,9766.2951561,2020-02-07T00:00:00Z,2020-02-07
1581120000,9803.71,9813.92,9803.71,9804.43,4.28355936,42010.215832,9807.3149691,2020-02-08T00:00:00Z,2020-02-08
1581206400,9907.7,9908,9907.7,9907.99,0.9482079,9394.7595207,9907.9110401,2020-02-09T00:00:00Z,2020-02-09
1581292800,10173.51,10178.54,10169.51,10178.54,9.93629397,101096.16524,10174.433802,2020-02-10T00:00:00Z,2020-02-10
1581379200,9851.99,9862.19,9850.01,9853.53,8.11673111,79960.747196,9851.3485432,2020-02-11T00:00:00Z,2020-02-11
1581465600,10270.98,10287.28,10270.98,10281.97,9.15333969,94093.890674,10279.733284,2020-02-12T00:00:00Z,2020-02-12
1581552000,10348.78,10348.78,10333.83,10333.83,2.01589841,20855.324407,10345.424305,2020-02-13T00:00:00Z,2020-02-13
1581638400,10229.19,10239.26,10229.19,10239.26,0.11446097,1171.5131612,10235.044847,2020-02-14T00:00:00Z,2020-02-14
1581724800,10364.04,10382.02,10364.04,10382.02,12.82976324,133142.47062,10377.624912,2020-02-15T00:00:00Z,2020-02-15
1581811200,9909.71,9909.71,9909,9909.01,0.75556193,7487.068189,9909.2713538,2020-02-16T00:00:00Z,2020-02-16
1581897600,9925.96,9925.96,9886.75,9910.12,16.04553226,158904.60581,9903.3552291,2020-02-17T00:00:00Z,2020-02-17
1581984000,9725.57,9725.59,9709.33,9721.65,0.72762321,7069.7986598,9716.2907431,2020-02-18T00:00:00Z,2020-02-18
1582070400,10190.3,10200.04,10189.6,10189.6,6.75025851,68793.255664,10191.203131,2020-02-19T00:00:00Z,2020-02-19
1582156800,9589.1,9598.21,9581.25,9594.83,3.17974853,30496.156268,9590.7446705,2020-02-20T00:00:00Z,2020-02-20
1582243200,9610.4,9616.03,9610.4,9611.91,1.24630093,11984.406812,9615.9816005,2020-02-21T00:00:00Z,2020-02-21
1582329600,9696.13,9706.21,9696.13,9706.21,2.51682418,24403.948389,9696.3262601,2020-02-22T00:00:00Z,2020-02-22
1582416000,9664.08,9664.08,9664.08,9664.08,0.01993933,192.69528027,9664.08,2020-02-23T00:00:00Z,2020-02-23
1582502400,9969.79,9974.59,9937.48,9937.48,21.48593242,213720.32952,9946.9888179,2020-02-24T00:00:00Z,2020-02-24
1582588800,9664.87,9671.26,9664.56,9671.26,0.09077788,877.5037415,9666.4929992,2020-02-25T00:00:00Z,2020-02-25
